060855001002010,2,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,0,1,1,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,20160229
060855001002014,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20160229
060855001002017,2,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,2,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,20160229
060855001002021,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,20160229
060855001003001,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,20160229
060855001003002,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,2,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,20160229
060855001003003,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,20160229
060855001003004,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20160229
060855001003005,4,1,3,0,0,2,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,3,0,1,2,0,4,0,0,0,0,0,0,0,0,0,0,0,20160229
060855001003006,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20160229
060855001003008,10,5,3,2,7,2,1,0,0,0,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,1,0,0,7,3,3,0,1,1,3,7,0,0,0,0,0,0,0,0,0,0,20160229
060855001003009,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,20160229
060855001003010,7,0,3,4,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5,1,0,1,0,0,2,5,3,2,1,1,3,4,0,0,0,0,0,0,0,0,0,0,20160229
060855001003011,16,3,10,3,7,8,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,2,6,1,12,0,1,2,0,1,4,12,5,4,2,2,6,10,0,0,0,0,0,0,0,0,0,0,20160229
060855001004000,17,6,5,6,10,7,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,13,0,0,9,2,1,4,0,1,11,6,5,1,5,0,11,6,0,0,0,0,0,0,0,0,0,0,20160229
060855001004002,3,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,1,0,1,0,3,0,1,1,1,0,3,0,0,0,0,0,0,0,0,0,0,20160229
060855001004003,91,18,48,25,17,57,17,0,0,0,0,0,5,0,0,0,0,0,2,47,30,0,0,0,0,7,0,67,7,0,13,0,4,57,34,16,18,19,20,56,35,0,0,0,0,0,0,0,0,0,0,20160229
060855001004006,7,0,7,0,4,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,1,5,2,2,2,2,1,6,1,0,0,0,0,0,0,0,0,0,0,20160229
060855001004010,29,8,15,6,3,7,19,0,0,1,0,0,8,0,0,0,0,0,20,0,0,0,0,0,0,0,0,16,2,3,6,1,1,23,6,1,5,7,8,20,9,0,0,0,0,0,0,0,0,0,0,20160229
060855001004011,86,16,54,16,29,16,41,0,0,1,14,27,32,2,0,0,0,0,6,0,1,2,0,0,0,1,0,56,2,4,24,0,0,66,20,11,16,20,23,62,24,0,0,0,0,0,0,0,0,0,0,20160229
060855001004012,13,6,6,1,0,6,7,0,0,1,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,6,0,0,8,5,1,1,3,2,9,4,0,0,0,0,0,0,0,0,0,0,20160229
060855001004013,2,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,2,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,20160229
060855001004014,6,1,5,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,4,1,0,0,0,1,1,5,2,0,2,1,4,2,0,0,0,0,0,0,0,0,0,0,20160229
060855001004015,3,1,2,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,1,0,0,2,1,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,20160229
060855001004016,14,6,8,0,4,8,2,0,0,0,0,0,2,11,0,0,0,0,0,0,0,0,0,0,0,1,0,7,1,2,3,0,1,8,6,2,4,1,1,4,10,0,0,0,0,0,0,0,0,0,0,20160229
060855001004019,2,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,1,1,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,20160229
060855001004021,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20160229
060855001004022,20,2,16,2,11,7,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,13,3,0,15,0,0,5,0,0,10,10,6,5,4,3,14,6,0,0,0,0,0,0,0,0,0,0,20160229
060855001004023,26,11,6,9,14,8,4,0,0,0,0,2,2,13,0,0,8,0,0,0,0,0,0,0,0,1,0,9,3,1,12,0,1,18,8,5,2,5,3,12,14,0,0,0,0,0,0,0,0,0,0,20160229
060855001004024,3,0,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,1,0,2,0,0,3,0,0,1,0,2,2,1,0,0,0,0,0,0,0,0,0,0,20160229
060855001004025,35,9,24,2,3,10,22,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,1,2,0,2,26,9,7,3,7,9,25,10,0,0,0,0,0,0,0,0,0,0,20160229
060855001004027,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,2,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,20160229
060855002001000,396,83,227,86,111,141,144,0,0,0,34,62,23,0,0,1,5,12,13,0,43,0,54,0,0,149,0,283,16,4,82,4,7,279,117,33,58,106,116,192,204,0,0,0,0,0,0,0,0,0,0,20160229
060855002001001,3,0,3,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,2,0,0,1,0,0,3,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,20160229
060855002001002,28,8,18,2,4,13,11,0,0,0,0,0,0,0,0,0,14,4,9,0,0,0,0,0,0,1,0,24,0,0,4,0,0,24,4,3,7,3,7,8,20,0,0,0,0,0,0,0,0,0,0,20160229
060855002001003,4,1,2,1,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,4,0,0,0,0,0,2,2,1,0,0,2,1,3,0,0,0,0,0,0,0,0,0,0,20160229
060855002001004,5,1,3,1,3,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,0,1,0,0,3,0,1,3,2,1,0,1,2,4,1,0,0,0,0,0,0,0,0,0,0,20160229
060855002001005,38,13,19,6,15,12,11,0,0,0,0,0,0,0,0,0,15,0,1,0,2,0,0,0,20,0,0,22,4,1,9,0,2,25,13,1,3,7,14,15,23,0,0,0,0,0,0,0,0,0,0,20160229
060855002001006,137,43,80,14,18,66,53,0,0,0,0,0,15,8,1,0,0,0,2,0,4,0,0,0,2,105,0,96,20,2,17,1,1,67,70,20,18,25,31,79,58,0,0,0,0,0,0,0,0,0,0,20160229
060855002001007,347,24,216,107,10,30,307,0,0,1,0,0,6,1,301,15,0,0,15,0,8,0,0,0,0,0,0,218,31,5,81,5,7,250,97,19,67,121,116,247,100,0,0,0,0,0,0,0,0,0,0,20160229
060855002001008,159,53,68,38,66,48,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,0,0,0,0,104,13,2,32,2,6,83,76,13,18,45,30,46,113,0,0,0,0,0,0,0,0,0,0,20160229
060855002001009,7061,1044,4785,1232,919,656,5486,3,0,201,429,1,9,4,197,587,104,4,50,0,38,0,14,670,11,10,4729,4968,348,90,1392,52,211,5143,1918,310,708,2125,2874,4247,2814,0,0,0,0,0,0,0,0,0,0,20160229
060855002001010,265,70,146,49,50,95,120,0,0,0,0,0,0,0,0,6,153,13,11,0,22,0,1,0,40,18,1,178,6,4,70,3,4,187,78,12,43,54,86,82,183,0,0,0,0,0,0,0,0,0,0,20160229
060855002001011,77,8,48,21,11,21,45,0,0,0,0,0,0,0,0,1,0,0,1,0,0,73,0,1,1,0,0,64,1,1,7,0,4,54,23,4,13,27,25,19,58,0,0,0,0,0,0,0,0,0,0,20160229
060855002001012,126,28,91,7,8,26,92,0,0,1,0,29,0,19,0,0,46,8,3,0,0,0,9,0,0,11,0,95,6,2,19,2,2,89,37,10,11,31,46,74,52,0,0,0,0,0,0,0,0,0,0,20160229
060855002001013,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,20160229
060855002001014,3,0,3,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,1,2,0,1,2,0,0,0,0,0,0,0,0,0,0,20160229
060855002001015,216,46,137,33,19,71,126,0,0,0,2,0,0,0,0,2,3,20,53,0,82,0,0,0,13,41,0,157,7,3,41,0,8,146,70,33,32,39,66,125,91,0,0,0,0,0,0,0,0,0,0,20160229
060855002001018,30,9,19,2,0,10,20,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,17,2,1,10,0,0,23,7,1,5,6,9,4,26,0,0,0,0,0,0,0,0,0,0,20160229
060855002001019,104,19,72,13,9,13,82,0,0,0,97,1,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,92,0,2,6,0,4,83,21,4,11,32,38,72,32,0,0,0,0,0,0,0,0,0,0,20160229
060855002002000,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,20160229
060855002002001,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,3,0,1,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,20160229
060855002003000,36,5,23,8,16,12,8,0,0,0,0,0,0,3,0,0,0,8,8,0,0,0,2,0,13,2,0,15,0,0,19,1,1,28,8,8,4,6,13,19,17,0,0,0,0,0,0,0,0,0,0,20160229
060855002003001,18,2,11,5,7,8,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,14,0,1,0,0,6,0,0,12,0,0,16,2,4,4,4,4,3,15,0,0,0,0,0,0,0,0,0,0,20160229
060855002003002,129,26,85,18,49,43,37,0,0,0,0,0,4,0,37,6,0,19,10,0,1,27,0,0,17,8,0,76,2,1,45,3,2,102,27,14,19,36,34,57,72,0,0,0,0,0,0,0,0,0,0,20160229
060855002003003,15852,1496,10665,3691,897,2241,12714,0,0,0,201,5,14,0,9,86,69,5,193,2,555,3,5566,233,17,52,8842,9295,1141,218,4648,114,436,11608,4244,803,1643,5161,6749,5857,9995,0,0,0,0,0,0,0,0,0,0,20160229
060855002003004,6,0,3,3,3,1,2,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,2,1,4,0,0,2,0,0,6,0,1,2,2,1,0,6,0,0,0,0,0,0,0,0,0,0,20160229
060855002003005,8,1,4,3,2,2,4,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,1,0,3,0,0,5,0,0,7,1,0,1,3,3,1,7,0,0,0,0,0,0,0,0,0,0,20160229
060855002003006,2,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,20160229
060855002003007,70,20,43,7,25,28,17,0,0,0,1,0,0,0,0,0,4,8,41,0,11,0,0,0,1,4,0,31,4,0,34,1,0,54,16,8,9,11,22,39,31,0,0,0,0,0,0,0,0,0,0,20160229
060855002003008,7,1,6,0,2,3,2,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,0,4,0,0,1,0,2,4,3,0,3,1,2,5,2,0,0,0,0,0,0,0,0,0,0,20160229
060855002003009,18,3,5,10,10,2,6,0,0,1,0,0,0,10,0,0,0,0,6,0,0,0,0,0,0,1,0,9,0,0,8,0,1,14,4,2,1,9,3,4,14,0,0,0,0,0,0,0,0,0,0,20160229
060855002003010,20,6,14,0,6,4,10,0,0,0,0,0,0,0,0,0,0,0,16,0,3,0,0,0,0,1,0,13,2,0,4,0,1,11,9,1,0,8,5,7,13,0,0,0,0,0,0,0,0,0,0,20160229
060855002004000,21,2,14,5,2,8,11,0,0,0,0,10,0,0,0,1,0,0,1,0,0,0,9,0,0,0,0,13,0,1,5,1,1,13,8,3,2,7,7,9,12,0,0,0,0,0,0,0,0,0,0,20160229
060855002004002,22,1,12,9,0,8,14,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,14,1,0,7,0,0,16,6,2,3,7,9,7,15,0,0,0,0,0,0,0,0,0,0,20160229
060855002004004,50,9,28,13,2,23,25,0,0,0,0,0,0,0,0,0,0,0,30,0,19,0,1,0,0,0,0,40,0,1,7,0,2,40,10,2,3,12,24,24,26,0,0,0,0,0,0,0,0,0,0,20160229
060855002004011,8,1,7,0,2,3,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,0,0,5,3,1,1,5,0,5,3,0,0,0,0,0,0,0,0,0,0,20160229
060855002004013,7,6,1,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,6,0,0,1,0,0,6,1,0,0,1,0,5,2,0,0,0,0,0,0,0,0,0,0,20160229
060855002004014,2,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,20160229
060855002004015,13,4,8,1,2,5,6,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,7,0,1,4,0,1,12,1,0,2,5,2,7,6,0,0,0,0,0,0,0,0,0,0,20160229
060855002004016,8,0,4,4,1,4,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,8,0,0,8,0,2,1,1,4,4,4,0,0,0,0,0,0,0,0,0,0,20160229
060855002004017,9,3,4,2,4,5,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0,0,0,4,5,1,0,4,1,6,3,0,0,0,0,0,0,0,0,0,0,20160229
060855002004019,12,2,9,1,1,5,6,0,0,0,0,0,0,0,0,0,0,11,0,0,1,0,0,0,0,0,0,10,0,1,1,0,0,6,6,2,2,4,2,7,5,0,0,0,0,0,0,0,0,0,0,20160229
060855002004021,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,20160229
060855002004022,31,15,11,5,9,16,6,0,0,0,0,0,3,2,26,0,0,0,0,0,0,0,0,0,0,0,0,24,2,0,4,0,1,18,13,3,1,5,7,27,4,0,0,0,0,0,0,0,0,0,0,20160229
060855003001001,106,20,64,22,17,38,51,0,0,0,55,0,0,0,0,0,0,4,0,0,0,0,0,0,0,17,30,75,9,3,13,2,4,65,41,14,18,35,19,71,35,0,0,0,0,0,0,0,0,0,0,20160229
060855003001004,62,7,37,18,8,28,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,43,4,1,11,1,2,39,23,3,9,24,19,13,49,0,0,0,0,0,0,0,0,0,0,20160229
060855003001006,31,9,14,8,10,17,4,0,0,0,4,2,0,3,0,0,0,0,21,0,0,0,1,0,0,0,0,26,1,0,2,0,2,16,15,5,6,7,4,19,12,0,0,0,0,0,0,0,0,0,0,20160229
060855003001011,6,1,4,1,1,5,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,1,0,0,5,1,1,2,2,0,3,3,0,0,0,0,0,0,0,0,0,0,20160229
060855003001013,17,4,11,2,4,5,8,0,0,0,8,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,4,13,2,0,1,0,1,11,6,2,3,4,4,8,9,0,0,0,0,0,0,0,0,0,0,20160229
060855003001014,309,73,188,48,26,169,114,0,0,1,119,1,6,0,45,0,0,1,0,0,120,0,0,0,0,16,0,255,14,6,27,2,5,148,161,60,54,68,54,214,95,0,0,0,0,0,0,0,0,0,0,20160229
060855003001015,28,3,14,11,2,7,19,0,0,1,0,0,7,1,0,0,0,0,2,17,0,0,0,0,0,0,0,23,2,1,1,0,1,15,13,5,3,8,9,24,4,0,0,0,0,0,0,0,0,0,0,20160229
060855003001016,58,10,34,14,9,11,38,0,0,0,52,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,49,0,0,9,0,0,43,15,8,12,17,11,48,10,0,0,0,0,0,0,0,0,0,0,20160229
060855003001018,13,3,8,2,0,3,10,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,9,4,2,2,4,2,11,2,0,0,0,0,0,0,0,0,0,0,20160229
060855003001026,6,0,3,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,4,2,1,0,3,2,1,5,0,0,0,0,0,0,0,0,0,0,20160229
060855003001027,57,26,26,5,36,16,5,0,0,1,0,0,0,42,0,0,0,0,0,0,0,0,0,0,14,0,0,43,3,1,8,0,2,33,24,8,5,9,9,29,28,0,0,0,0,0,0,0,0,0,0,20160229
060855003001028,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20160229
060855003001031,107,12,76,19,1,26,80,0,0,1,0,0,90,0,0,1,0,0,0,0,0,0,0,0,0,15,0,92,5,1,6,2,1,81,26,16,15,35,29,88,19,0,0,0,0,0,0,0,0,0,0,20160229
060855003001033,389,207,141,41,228,133,28,0,0,2,0,0,4,275,0,0,6,0,7,0,0,0,1,0,94,0,0,277,21,5,69,2,15,247,142,35,58,52,37,165,224,0,0,0,0,0,0,0,0,0,0,20160229
060855003001035,91,31,45,15,22,49,20,0,0,0,52,11,0,0,0,0,0,0,23,0,0,0,3,0,0,2,0,71,6,0,11,1,2,47,44,19,14,14,13,54,37,0,0,0,0,0,0,0,0,0,0,20160229
060855003001036,41,10,22,9,7,27,7,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,34,0,26,5,0,8,2,0,25,16,4,6,15,6,24,17,0,0,0,0,0,0,0,0,0,0,20160229
060855003001038,29,6,17,6,6,7,16,0,0,0,27,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,1,2,0,0,25,4,1,7,6,9,23,6,0,0,0,0,0,0,0,0,0,0,20160229
060855003001039,30,6,13,11,8,6,16,0,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,26,0,0,4,0,0,14,16,5,5,7,7,20,10,0,0,0,0,0,0,0,0,0,0,20160229
060855003001040,27,4,19,4,10,13,4,0,0,0,2,0,0,0,0,0,0,0,11,0,7,7,0,0,0,0,0,13,1,0,12,1,0,23,4,3,5,7,8,18,9,0,0,0,0,0,0,0,0,0,0,20160229
060855003001041,23,5,13,5,4,9,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,19,0,1,2,1,0,15,8,3,3,5,7,13,10,0,0,0,0,0,0,0,0,0,0,20160229
060855003001042,39,7,26,6,9,20,10,0,0,0,7,12,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,20,2,3,14,0,0,28,11,7,5,12,8,31,8,0,0,0,0,0,0,0,0,0,0,20160229
060855003001043,64,11,44,9,7,46,11,0,0,2,0,25,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,1,1,9,1,5,38,26,8,12,17,16,32,32,0,0,0,0,0,0,0,0,0,0,20160229
060855003001046,37,6,21,10,2,27,8,0,0,0,9,23,0,0,2,0,0,0,0,0,0,0,0,0,2,1,0,30,2,1,3,0,1,23,14,6,7,13,5,24,13,0,0,0,0,0,0,0,0,0,0,20160229
060855003001049,7,2,3,2,1,4,2,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,2,5,1,2,0,2,5,2,0,0,0,0,0,0,0,0,0,0,20160229
060855003001050,9,4,5,0,3,2,4,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,1,0,0,8,0,0,1,0,0,5,4,0,3,1,1,3,6,0,0,0,0,0,0,0,0,0,0,20160229
060855003001051,25,13,8,4,16,8,1,0,0,0,0,0,0,17,0,0,1,0,0,0,0,0,0,0,7,0,0,17,2,0,5,0,1,19,6,3,3,2,4,13,12,0,0,0,0,0,0,0,0,0,0,20160229
060855003001052,263,136,102,25,146,101,16,0,0,1,0,0,2,184,0,0,3,0,6,0,0,0,0,0,67,0,0,179,17,5,48,2,12,170,93,25,34,33,35,101,162,0,0,0,0,0,0,0,0,0,0,20160229
060855003001054,21,3,13,5,0,11,10,0,0,0,0,0,0,0,8,0,0,0,0,0,8,0,0,0,0,5,0,18,2,0,1,0,0,13,8,2,2,5,9,20,1,0,0,0,0,0,0,0,0,0,0,20160229
